factor,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
1.25,7,45,0.11288332298686642,0.003805193847950301,0.055276501164871004,0.6530612243565181,0.319999999872,6.6991194000002,0.009860809259095158,0
1.25,7,46,0.18531231190757802,0.008887394711224175,0.09047862063514003,0.5510204080508122,0.31249999990234373,6.41647070000181,0.006039765175887413,0
1.25,7,47,0.5943519810322879,0.19531771976787565,0.39692947495843967,0.530612244789671,0.2580645160457856,6.790133999995305,0.0008383903484661227,0
1.25,7,48,0.126926094020092,0.007144090976834236,0.083013147547989,0.4693877550062474,0.18749999994140626,8.559163599988096,0.005079868807900183,0
1.25,7,49,0.3141029327911373,0.010376941687187596,0.10186727485894376,0.6122448978342357,0.09523809519274376,11.737554999999702,0.008017038179711005,0
1.25,10,40,0.6396374468227007,0.14158302945423598,0.3507091892797511,0.6699999999330001,0.3999999999272727,12.673839000010048,0.0029545203365951293,0
1.25,10,41,0.6245959186036387,0.12392557096812225,0.3371920106648304,0.649999999935,0.3636363635702479,12.902535100001842,0.007527161096269677,0
1.25,10,42,0.3388991271181371,0.029762105911370733,0.14754231380203342,0.419999999958,0.30952380948696145,12.129493000000366,0.027218037607249335,0
1.25,10,43,0.15763966094063298,0.005784200207867341,0.07177019968158214,0.47999999995200004,0.18749999997070316,11.234722099994542,0.011625379203859225,0
1.25,10,44,0.14189384582526943,0.004268620884460435,0.05916627521275672,0.579999999942,0.27586206891795484,11.747045099997194,0.005691639778347676,0
1.25,10,45,1.0,0.3667544205488165,0.5630151945757571,0.8899999999110001,0.0,11.370199700002559,-0.0,1
1.25,10,46,0.19129402469456241,0.007061183827956287,0.0750527658012804,0.319999999968,0.3333333333006536,11.58188360001077,0.022716530997405154,0
1.25,10,47,0.12202506897913751,0.00314806996409493,0.04888817584002153,0.579999999942,0.22222222218106996,11.438233599998057,0.015521726324949478,0
1.25,10,48,1.0,0.33844407131201265,0.5371104851728685,0.909999999909,0.0,11.275714699993841,-0.0,1
1.25,10,49,1.0,0.44979990564321953,0.6270193088060413,0.859999999914,0.0,11.59886749999714,-0.0,1
1.25,15,40,0.5505600675185334,0.06421631062327313,0.22194698797350979,0.45333333331318515,0.2807017543695496,14.394645799999125,0.43786109926119526,0
1.25,15,41,0.12732162424016355,0.001818830809459662,0.03835694197539586,0.4977777777556543,0.2206896551571938,9.785674500002642,0.018049405111479632,0
1.25,15,42,1.0,0.3916522876189967,0.5734777162894323,0.9066666666263703,0.0,8.461875699998927,-0.0,1
1.25,15,43,0.6047353480986501,0.12714004404837628,0.3269146398188102,0.5688888888636049,0.281481481460631,17.480100600005244,0.011008147836242647,0
1.25,15,44,0.6447736771050103,0.1074615002060854,0.3027539459441564,0.5333333333096296,0.3137254901755735,11.375433400011389,0.011596038951192383,0
1.25,15,45,0.51754299785294,0.06733419619241815,0.23466333568449138,0.44444444442469133,0.27745664738280595,9.006215700006578,0.8022839629130997,0
1.25,15,46,0.5533240573511223,0.09939827567530019,0.28126758136664615,0.4977777777556543,0.2802547770522131,8.878563399994164,0.3240163410249826,0
1.25,15,47,0.14278050278436447,0.0035025876107382067,0.05017392577695869,0.38666666664948146,0.19767441859315846,9.672703700009151,0.0781157322415934,0
1.25,15,48,1.0,0.24641762850959933,0.4481629082529762,0.875555555516642,0.0,7.891136399994139,-0.0,1
1.25,15,49,1.0,0.331626278725925,0.5366108906654338,0.8666666666281481,0.0,8.025419300000067,-0.0,1
1.25,20,40,1.0,0.241183374060934,0.44072596718468166,0.8924999999776875,0.0,10.167597299994668,-0.0,1
1.25,20,41,1.0,0.26705396503594997,0.47283216742415046,0.9124999999771874,0.0,9.596459399996093,-0.0,1
1.25,20,42,1.0,0.2984831215492853,0.49476138761638533,0.924999999976875,0.0,9.812390099992626,-0.0,1
1.25,20,43,1.0,0.2900025242453835,0.49128377253101435,0.9124999999771874,0.0,9.437709500009078,-0.0,1
1.25,20,44,1.0,0.24724860823897735,0.44780397766182817,0.8924999999776875,0.0,9.010177999996813,-0.0,1
1.25,20,45,1.0,0.2659241171287336,0.45587982235820024,0.9074999999773125,0.0,9.63768469999195,-0.0,1
1.25,20,46,1.0,0.28926444994668676,0.4916127659795655,0.914999999977125,0.0,9.170854600000894,-0.0,1
1.25,20,47,0.33034716877319503,0.02190255121172573,0.1302811935113118,0.43749999998906247,0.20494699645918915,10.572728300001472,0.03721284553421926,0
1.25,20,48,1.0,0.250989627948858,0.4427283890688377,0.8774999999780625,0.0,9.229755399996066,-0.0,1
1.25,20,49,1.0,0.2752330907310871,0.4803285702535503,0.9024999999774375,0.0,9.459945299997344,-0.0,1
1.5,7,40,0.15379672682618364,0.009721138002860829,0.09420810233924341,0.4081632652228238,0.17142857137959183,6.124285199999576,0.016432657199771116,0
1.5,7,41,0.14647484988814335,0.005384725320134347,0.06220202180663816,0.5510204080508122,0.26666666657777777,5.965657699998701,0.025491371619951086,0
1.5,7,42,0.10952788581249587,0.003053210632092968,0.04399274648256144,0.5102040815285298,0.36842105253462604,6.3581463000009535,0.009530827732120559,0
1.5,7,43,0.08642502960688904,0.0010333176173202231,0.025618378401080433,0.530612244789671,0.34285714275918366,6.141425599998911,0.004055916988095566,0
1.5,7,44,0.2913622085097982,0.013362151444780127,0.11443732748017454,0.5510204080508122,0.15384615378698224,5.885397699996247,0.003783171353170394,0
1.5,7,45,0.13934595719613233,0.006283637661643868,0.07073335201359773,0.6326530610953769,0.3076923075739645,6.118723599996883,0.009622691697486044,0
1.5,7,46,0.18531048016418866,0.008887386066784946,0.09047856934428906,0.5510204080508122,0.31249999990234373,6.2876510999922175,0.007238224597229028,0
1.5,7,47,0.5943519390384971,0.19531770355295414,0.3969294601527932,0.530612244789671,0.2580645160457856,6.191722400006256,0.0010056521701587457,0
1.5,7,48,0.12692383719943393,0.007144087746220794,0.08301313200036335,0.4693877550062474,0.18749999994140626,5.814616200004821,0.006084828964084067,0
1.5,7,49,0.3140847916875397,0.010376945867057057,0.10186729537519418,0.6122448978342357,0.09523809519274376,5.860327100002905,0.009605423539070526,0
1.5,10,40,0.639637201957568,0.14158292868903372,0.3507090655616056,0.6699999999330001,0.3999999999272727,6.589916699987953,0.003543929668942922,0
1.5,10,41,0.62459569602895,0.12392552294459,0.3371919528506544,0.649999999935,0.3636363635702479,6.392650900001172,0.009027930826332938,0
1.5,10,42,0.3388989108145911,0.029762112142300186,0.14754232613800386,0.419999999958,0.30952380948696145,7.407606599997962,0.03265513896880126,0
1.5,10,43,0.157636775699986,0.005784220175868147,0.07177036971178248,0.47999999995200004,0.18749999997070316,7.645816399992327,0.013934451878857237,0
1.5,10,44,0.1418921547548779,0.004268627212022931,0.059166323692896226,0.579999999942,0.27586206891795484,6.730436199999531,0.006819863390158785,0
1.5,10,45,1.0,0.3667544205488165,0.5630151945757571,0.8899999999110001,0.0,6.888483100003214,-0.0,1
1.5,10,46,0.19129270085202008,0.007061135765638015,0.07505243628924747,0.319999999968,0.3333333333006536,7.401650400002836,0.027241747591706243,0
1.5,10,47,0.12201881816295229,0.003148077760868463,0.04888828270010489,0.579999999942,0.22222222218106996,7.044957999998587,0.018599317413339613,0
1.5,10,48,1.0,0.33844407131201265,0.5371104851728685,0.909999999909,0.0,6.633708099994692,-0.0,1
1.5,10,49,1.0,0.44979990564321953,0.6270193088060413,0.859999999914,0.0,6.797817400001804,-0.0,1
1.5,15,40,0.5505600675185334,0.06421631062327313,0.22194698797350979,0.45333333331318515,0.2807017543695496,8.433866099992883,0.5254333191134343,0
1.5,15,41,0.12731767144386721,0.0018188235999505847,0.03835692765343053,0.4977777777556543,0.2206896551571938,8.37116199999582,0.02162499529307148,0
1.5,15,42,1.0,0.3916522876189967,0.5734777162894323,0.9066666666263703,0.0,7.979303999993135,-0.0,1
1.5,15,43,0.6047351939992497,0.12714001019838542,0.32691454193943903,0.5688888888636049,0.281481481460631,9.744792600002256,0.013204141399618436,0
1.5,15,44,0.6447735191919102,0.10746147304221826,0.30275389253396107,0.5333333333096296,0.3137254901755735,25.665856400009943,0.013908630339116499,0
1.5,15,45,0.51754299785294,0.06733419619241815,0.23466333568449138,0.44444444442469133,0.27745664738280595,17.80269070000213,0.9627407554957197,0
1.5,15,46,0.5533240573511223,0.09939827567530019,0.28126758136664615,0.4977777777556543,0.2802547770522131,15.482651199999964,0.38881960922997916,0
1.5,15,47,0.14277011416438498,0.0035025155314773694,0.05017341873096065,0.38666666664948146,0.19767441859315846,16.555145100006484,0.09361210267812224,0
1.5,15,48,1.0,0.24641762850959933,0.4481629082529762,0.875555555516642,0.0,14.668697000000975,-0.0,1
1.5,15,49,1.0,0.331626278725925,0.5366108906654338,0.8666666666281481,0.0,14.090883600001689,-0.0,1
1.5,20,40,1.0,0.241183374060934,0.44072596718468166,0.8924999999776875,0.0,17.968634899996687,-0.0,1
1.5,20,41,1.0,0.26705396503594997,0.47283216742415046,0.9124999999771874,0.0,16.738961499999277,-0.0,1
1.5,20,42,1.0,0.2984831215492853,0.49476138761638533,0.924999999976875,0.0,17.290060600003926,-0.0,1
1.5,20,43,1.0,0.2900025242453835,0.49128377253101435,0.9124999999771874,0.0,17.212817799998447,-0.0,1
1.5,20,44,1.0,0.24724860823897735,0.44780397766182817,0.8924999999776875,0.0,17.225564299995312,-0.0,1
1.5,20,45,1.0,0.2659241171287336,0.45587982235820024,0.9074999999773125,0.0,19.171954500008724,-0.0,1
1.5,20,46,1.0,0.28926444994668676,0.4916127659795655,0.914999999977125,0.0,16.430592999997316,-0.0,1
1.5,20,47,0.33034689191761085,0.02190254947886056,0.1302811910807531,0.43749999998906247,0.20494699645918915,19.439418800000567,0.04464150265382901,0
1.5,20,48,1.0,0.250989627948858,0.4427283890688377,0.8774999999780625,0.0,20.22101510000357,-0.0,1
1.5,20,49,1.0,0.2752330907310871,0.4803285702535503,0.9024999999774375,0.0,16.688424600011786,-0.0,1
1.75,7,40,0.15379185861536665,0.009721170421189617,0.09420840529416909,0.4081632652228238,0.17142857137959183,10.754646500005038,0.01914818405198072,0
1.75,7,41,0.1464624320678937,0.005384703415086664,0.06220160531008512,0.5510204080508122,0.26666666657777777,8.825810499998624,0.0296905107872189,0
1.75,7,42,0.10952484432773772,0.0030532060216295815,0.04399267096165229,0.5102040815285298,0.36842105253462604,8.317318200002774,0.011103451547976708,0
1.75,7,43,0.0864224992601008,0.0010333212537805205,0.02561850132202598,0.530612244789671,0.34285714275918366,7.745753299997887,0.004727682711202792,0
1.75,7,44,0.2913586647983155,0.01336215497302516,0.11443734780063697,0.5510204080508122,0.15384615378698224,8.572995300011826,0.004405466588602583,0
1.75,7,45,0.13714051737703778,0.0060065967795843115,0.06908040288919023,0.6326530610953769,0.3076923075739645,8.496655800001463,0.012837029070185987,0
1.75,7,46,0.18530865185961762,0.008887377435658872,0.09047851814068027,0.5510204080508122,0.31249999990234373,8.78434389999893,0.008433540778965451,0
1.75,7,47,0.5943518970674934,0.19531768734596563,0.3969294453545309,0.530612244789671,0.2580645160457856,8.267306400011876,0.0011727755708754574,0
1.75,7,48,0.1269215857037298,0.007144084523816634,0.08301311649349823,0.4693877550062474,0.18749999994140626,8.441125199999078,0.007086148544417391,0
1.75,7,49,0.31406668417664296,0.010376950043463881,0.10186731587444464,0.6122448978342357,0.09523809519274376,8.259127600002103,0.01118883483443875,0
1.75,10,40,0.6396371265971801,0.14158290344122715,0.35070902850403407,0.6699999999330001,0.3999999999272727,10.369741400005296,0.004132830526390858,0
1.75,10,41,0.6245954736001976,0.12392547494633936,0.3371918950698535,0.649999999935,0.3636363635702479,9.314603300008457,0.01052715036225817,0
1.75,10,42,0.33889869468878603,0.02976211837094404,0.14754233846705953,0.419999999958,0.30952380948696145,9.349231799991685,0.03809007765111336,0
1.75,10,43,0.15763389571074077,0.005784240124461832,0.07177053957501582,0.47999999995200004,0.18749999997070316,9.309520599999814,0.016238231680749518,0
1.75,10,44,0.14189046760566268,0.004268633536489032,0.05916637214474235,0.579999999942,0.27586206891795484,8.945956499999738,0.00794474754188249,0
1.75,10,45,1.0,0.3667544205488165,0.5630151945757571,0.8899999999110001,0.0,8.99507010000525,-0.0,1
1.75,10,46,0.19129138146329944,0.007061087732971939,0.07505210697494825,0.319999999968,0.3333333333006536,8.736777199999779,0.03176101381206439,0
1.75,10,47,0.1220125803153028,0.00314808553009832,0.048888389322648794,0.579999999942,0.22222222218106996,8.757260400001542,0.02166806822285696,0
1.75,10,48,1.0,0.33844407131201265,0.5371104851728685,0.909999999909,0.0,8.892698399999063,-0.0,1
1.75,10,49,1.0,0.44979990564321953,0.6270193088060413,0.859999999914,0.0,9.344595699993079,-0.0,1
1.75,15,40,0.5505600675185334,0.06421631062327313,0.22194698797350979,0.45333333331318515,0.2807017543695496,11.673288999998476,0.6130055389656736,0
1.75,15,41,0.12731372668266672,0.001818816397830711,0.03835691330434871,0.4977777777556543,0.2206896551571938,11.228829700005008,0.02518924638921744,0
1.75,15,42,1.0,0.3916522876189967,0.5734777162894323,0.9066666666263703,0.0,10.754595200007316,-0.0,1
1.75,15,43,0.604735039987739,0.12713997636509877,0.32691444410773224,0.5688888888636049,0.281481481460631,11.26279200000863,0.015398260823042543,0
1.75,15,44,0.6447733613669295,0.10746144588682534,0.30275383914147597,0.5333333333096296,0.3137254901755735,11.159570999996504,0.016219022388415764,0
1.75,15,45,0.51754299785294,0.06733419619241815,0.23466333568449138,0.44444444442469133,0.27745664738280595,11.810622600009083,1.12319754807834,0
1.75,15,46,0.5533240573511223,0.09939827567530019,0.28126758136664615,0.4977777777556543,0.2802547770522131,12.345473800000036,0.4536228774349758,0
1.75,15,47,0.1427597434100744,0.0035024435256812946,0.05017291204815845,0.38666666664948146,0.19767441859315846,11.64187690000108,0.10906650667343891,0
1.75,15,48,1.0,0.24641762850959933,0.4481629082529762,0.875555555516642,0.0,11.418625899998005,-0.0,1
1.75,15,49,1.0,0.331626278725925,0.5366108906654338,0.8666666666281481,0.0,10.6385569999984,-0.0,1
1.75,20,40,1.0,0.241183374060934,0.44072596718468166,0.8924999999776875,0.0,12.755354799999623,-0.0,1
1.75,20,41,1.0,0.26705396503594997,0.47283216742415046,0.9124999999771874,0.0,14.476347999996506,-0.0,1
1.75,20,42,1.0,0.2984831215492853,0.49476138761638533,0.924999999976875,0.0,12.952633299995796,-0.0,1
1.75,20,43,1.0,0.2900025242453835,0.49128377253101435,0.9124999999771874,0.0,12.325035199988633,-0.0,1
1.75,20,44,1.0,0.24724860823897735,0.44780397766182817,0.8924999999776875,0.0,12.967066400000476,-0.0,1
1.75,20,45,1.0,0.2659241171287336,0.45587982235820024,0.9074999999773125,0.0,12.555066999993869,-0.0,1
1.75,20,46,1.0,0.28926444994668676,0.4916127659795655,0.914999999977125,0.0,12.610438400006387,-0.0,1
1.75,20,47,0.3303466152667026,0.021902547746678803,0.13028118865183058,0.43749999998906247,0.20494699645918915,14.776765200003865,0.05206553443333754,0
1.75,20,48,1.0,0.250989627948858,0.4427283890688377,0.8774999999780625,0.0,11.705307200012612,-0.0,1
1.75,20,49,1.0,0.2752330907310871,0.4803285702535503,0.9024999999774375,0.0,13.587201700007427,-0.0,1
2.0,7,40,0.15378699783163263,0.009721202800843745,0.09420870789211645,0.4081632652228238,0.17142857137959183,8.266737899990403,0.021857117533646185,0
2.0,7,41,0.14645003995347317,0.005384681521447633,0.062201189018699324,0.5510204080508122,0.26666666657777777,8.341924200009089,0.03387565444022602,0
2.0,7,42,0.10952180779057963,0.0030532014159253386,0.04399259552467081,0.5102040815285298,0.36842105253462604,8.318291300005512,0.012671579011493139,0
2.0,7,43,0.08641997189499487,0.0010333248882892466,0.025618624172450758,0.530612244789671,0.34285714275918366,7.614048699993873,0.005398252293313811,0
2.0,7,44,0.2913551303667984,0.013362158504959691,0.11443736813192859,0.5510204080508122,0.15384615378698224,7.100628200001665,0.005025434542207699,0
2.0,7,45,0.13713779459310008,0.006006598510838828,0.06908021958459207,0.6326530610953769,0.3076923075739645,8.199426000006497,0.014656663017996412,0
2.0,7,46,0.18530682698515885,0.008887368817820488,0.09047846702413836,0.5510204080508122,0.31249999990234373,7.356724500001292,0.009625722786443561,0
