factor,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
7,10,49,0.23435939054135493,0.024010555444219976,0.13006010269264442,0.639999999936,0.4374999999316407,1.4333383999910438,0.16909750302856158,0
7,15,40,0.2273820071776682,0.009993978042014537,0.07315573312042328,0.7511111110777283,0.46153846149408284,1.8557588999974541,0.20524569536416254,0
7,15,41,0.21601737523021602,0.0077622214135145175,0.07378276383895807,0.7777777777432099,0.3902439023914337,1.7807396999996854,0.1781176652931974,0
7,15,42,0.18307307876712442,0.010003629331485062,0.08224479475672775,0.6844444444140246,0.3603603603278955,1.799450499995146,0.39382362024284856,0
7,15,43,0.12967352859677386,0.0041101573722855285,0.04806888789591272,0.7333333333007407,0.3877551020012495,1.8861327000049641,0.16882205316145868,0
7,15,44,0.2190833917320457,0.009615775184125848,0.07990462949179912,0.7377777777449877,0.44859813079919647,1.7187218999897595,0.3454078323727486,0
7,15,45,0.17411586370827917,0.0073552432012698316,0.06950546165310363,0.7377777777449877,0.44859813079919647,1.822335100005148,0.0810088351212301,0
7,15,46,0.18941904602908327,0.009714100465748695,0.08278434348183145,0.7422222221892345,0.4313725489773164,1.6966595999983838,0.3319984222907125,0
7,15,47,0.2025703444505824,0.010877050882731762,0.08213097915880269,0.7555555555219753,0.3820224718671885,1.7876736000034725,0.10274157876783155,0
7,15,48,0.15516074421525478,0.004693237006864144,0.05136138158516362,0.7911111110759506,0.5436893203355642,1.7297634000133257,0.1660472307233965,0
7,15,49,0.495641716772002,0.07621422599346807,0.2512675094742566,0.5955555555290863,0.3973509933511688,1.6765343000006396,1.8105195882236795,0
7,20,40,0.19834904175286933,0.007715974620054445,0.07470558237837675,0.7399999999815,0.4468085106145314,2.1430472000065492,0.35571199359320077,0
7,20,41,0.17712918525023863,0.006037009351508834,0.06260889650506331,0.744999999981375,0.39999999997647057,2.2095411000045715,0.5143285712632337,0
7,20,42,0.1881443666254577,0.007146542285995466,0.06921945709638609,0.72999999998175,0.3571428571215986,2.335284800006775,0.275766472192732,0
7,20,43,0.15580161261096465,0.004604969556392385,0.053901373945264,0.7099999999822499,0.3763440860012718,2.1247467000066536,0.25682273287835383,0
7,20,44,0.22451307355849232,0.01099513669521091,0.0825299430221708,0.58999999998525,0.34399999998624,2.2518087000062224,0.23250868968770558,0
7,20,45,0.1649610330527662,0.004212184221731815,0.05347038252559471,0.72999999998175,0.39999999997777774,2.147609100007685,0.5232354609068348,0
